OrderID	LocationID	OrderNumber	StatusID	DatePaid	DateCreated	PrePaid	Tax
146519337	30234	100146519337	2	2015-06-06	2015-06-04	0	0.0
146519611	30234	100146519611	2	2015-06-04	2015-06-04	-34.45	2.45
146527119	30234	100146527119	2	2015-06-11	2015-06-04	-50.0	0.46
146531178	30234	100146531178	2	2015-06-06	2015-06-04	-50.0	0.0
146537112	30234	100146537112	2	2015-06-08	2015-06-04	0	0.27
146547937	30234	100146547937	2	2015-06-05	2015-06-04	0	0.0
146548501	30234	100146548501	2	2015-06-04	2015-06-04	0	0.0
146548901	30234	100146548901	2	2015-06-23	2015-06-04	-30.0	0.0
146552049	30234	100146552049	2	2015-06-13	2015-06-04	0	0.0
146552451	30234	100146552451	2	2015-06-04	2015-06-04	0	0.0
146557053	30234	100146557053	2	2015-06-05	2015-06-04	0	0.77
146557311	30234	100146557311	2	2015-06-04	2015-06-04	-50.0	0.0
146562566	30234	100146562566	2	2015-06-04	2015-06-04	0	3.37
146562960	30234	100146562960	2	2015-06-19	2015-06-04	0	0.46
146568065	30234	100146568065	2	2015-06-04	2015-06-04	0	0.0
146577397	30234	100146577397	2	2015-06-04	2015-06-04	0	0.42
146582016	30234	100146582016	2	2015-06-06	2015-06-04	0	0.0
146635993	30234	100146635993	2	2015-06-30	2015-06-05	0	0.0
146636480	30234	100146636480	2	2015-06-05	2015-06-05	0	0.0
146637571	30234	100146637571	2	2015-06-06	2015-06-05	0	0.0
146640936	30234	100146640936	2	2015-06-05	2015-06-05	0	0.0
146645097	30234	100146645097	2	2015-06-06	2015-06-05	0	0.0
146646499	30234	100146646499	2	2015-06-05	2015-06-05	0	0.0
146659828	30234	100146659828	2	2015-06-12	2015-06-05	-50.0	0.65
146662519	30234	100146662519	2	2015-06-14	2015-06-05	-75.0	0.0
146667397	30234	100146667397	2	2015-06-05	2015-06-05	-2.57	0.0
146669122	30234	100146669122	2	2015-06-05	2015-06-05	0	0.0
146673189	30234	100146673189	2	2015-06-20	2015-06-05	0	0.0
146680293	30234	100146680293	1	None	2015-06-05	0	0.0
146682869	30234	100146682869	2	2015-06-19	2015-06-05	0	0.0
146685056	30234	100146685056	2	2015-06-05	2015-06-05	0	0.65
146690107	30234	100146690107	2	2015-06-06	2015-06-05	0	0.0
146696988	30234	100146696988	2	2015-06-08	2015-06-05	0	0.0
146711464	30234	100146711464	2	2015-06-05	2015-06-05	0	0.46
146711795	30234	100146711795	2	2015-06-05	2015-06-05	0	0.46
146716365	30234	100146716365	2	2015-12-17	2015-06-05	0	0.0
146722153	30234	100146722153	2	2015-06-05	2015-06-05	0	1.45
146723868	30234	100146723868	2	2015-06-05	2015-06-05	0	0.46
146743259	30234	100146743259	2	2015-06-05	2015-06-05	0	0.09
146745973	30234	100146745973	2	2015-06-05	2015-06-05	-25.0	0.0
146747269	30234	100146747269	2	2015-06-05	2015-06-05	0	0.09
146748430	30234	100146748430	2	2015-06-05	2015-06-05	0	0.27
146749394	30234	100146749394	2	2015-06-05	2015-06-05	0	0.0
146753086	30234	100146753086	2	2015-06-05	2015-06-05	0	0.0
146756582	30234	100146756582	2	2015-06-11	2015-06-05	-10.0	0.0
146758137	30234	100146758137	2	2015-06-05	2015-06-05	0	0.11
146761527	30234	100146761527	2	2015-06-05	2015-06-05	0	0.0
146764302	30234	100146764302	2	2015-06-06	2015-06-05	0	0.0
146767929	30234	100146767929	2	2015-06-05	2015-06-05	0	0.09
146770828	30234	100146770828	2	2015-06-05	2015-06-05	0	1.91
146770824	30234	100146770824	2	2015-06-07	2015-06-05	0	0.0
146773459	30234	100146773459	2	2015-06-08	2015-06-05	0	0.0
146773633	30234	100146773633	2	2015-06-09	2015-06-05	0	0.0
146773749	30234	100146773749	2	2015-06-05	2015-06-05	0	0.11
146780376	30234	100146780376	2	2015-06-05	2015-06-05	0	0.34
146786542	30234	100146786542	2	2015-06-13	2015-06-05	0	0.0
146790701	30234	100146790701	2	2015-06-06	2015-06-05	0	0.0
146835026	30234	100146835026	2	2015-06-10	2015-06-06	0	0.46
146838225	30234	100146838225	1	None	2015-06-06	0	0.15
146840775	30234	100146840775	2	2015-06-06	2015-06-06	0	0.09
146845271	30234	100146845271	2	2015-06-06	2015-06-06	0	0.0
146848371	30234	100146848371	2	2015-06-06	2015-06-06	0	0.0
146848584	30234	100146848584	2	2015-06-06	2015-06-06	-70.0	0.0
146855118	30234	100146855118	2	2015-06-13	2015-06-06	0	0.0
146855498	30234	100146855498	2	2015-06-20	2015-06-06	-22.0	0.0
146856887	30234	100146856887	2	2015-06-12	2015-06-06	0	0.0
146857581	30234	100146857581	2	2015-06-21	2015-06-06	-43.62	0.0
146861630	30234	100146861630	2	2015-07-10	2015-06-06	0	1.11
146865779	30234	100146865779	2	2015-06-07	2015-06-06	0	0.0
146869131	30234	100146869131	2	2015-06-06	2015-06-06	0	2.34
146869155	30234	100146869155	1	None	2015-06-06	0	0.0
146877440	30234	100146877440	2	2015-06-06	2015-06-06	0	0.0
146880934	30234	100146880934	2	2015-06-06	2015-06-06	0	0.0
146881283	30234	100146881283	2	2015-06-06	2015-06-06	0	0.0
146881407	30234	100146881407	2	2015-06-06	2015-06-06	0	0.0
146881435	30234	100146881435	2	2015-06-06	2015-06-06	0	0.0
146882977	30234	100146882977	2	2015-06-10	2015-06-06	0	0.0
146893462	30234	100146893462	2	2015-06-06	2015-06-06	-5.0	0.46
146897854	30234	100146897854	2	2015-06-06	2015-06-06	0	0.0
146901326	30234	100146901326	2	2015-06-06	2015-06-06	0	0.06
146903397	30234	100146903397	2	2015-08-20	2015-06-06	0	0.46
146909581	30234	100146909581	2	2015-06-06	2015-06-06	0	0.0
146915855	30234	100146915855	2	2015-06-25	2015-06-06	0	0.0
146922609	30234	100146922609	2	2015-06-06	2015-06-06	0	0.38
146923838	30234	100146923838	2	2015-06-06	2015-06-06	0	0.0
146923848	30234	100146923848	2	2015-06-06	2015-06-06	0	0.0
146923976	30234	100146923976	2	2015-06-06	2015-06-06	0	0.46
146924359	30234	100146924359	2	2015-06-06	2015-06-06	0	0.69
146925876	30234	100146925876	2	2015-06-06	2015-06-06	0	1.38
146926243	30234	100146926243	1	None	2015-06-06	0	0.29
146926435	30234	100146926435	2	2015-06-06	2015-06-06	0	0.29
146931231	30234	100146931231	2	2015-06-06	2015-06-06	0	0.0
146933516	30234	100146933516	2	2015-06-06	2015-06-06	0	0.0
146937644	30234	100146937644	2	2015-06-06	2015-06-06	0	0.46
146940098	30234	100146940098	2	2015-06-06	2015-06-06	-10.77	0.77
146940470	30234	100146940470	2	2015-07-10	2015-06-06	0	0.0
146940918	30234	100146940918	2	2015-06-08	2015-06-06	0	0.0
146945755	30234	100146945755	2	2015-06-10	2015-06-06	0	0.0
146971393	30234	100146971393	2	2015-06-14	2015-06-07	0	0.0
146975274	30234	100146975274	2	2015-06-12	2015-06-07	0	0.46
146984795	30234	100146984795	2	2015-06-07	2015-06-07	0	0.65
146984946	30234	100146984946	2	2015-06-07	2015-06-07	0	0.0
146987034	30234	100146987034	2	2015-06-16	2015-06-07	0	4.21
146989590	30234	100146989590	2	2015-06-07	2015-06-07	0	0.0
146990091	30234	100146990091	2	2015-06-07	2015-06-07	0	1.38
146993995	30234	100146993995	2	2015-06-14	2015-06-07	0	0.0
146994677	30234	100146994677	2	2015-06-09	2015-06-07	-90.0	0.0
146995869	30234	100146995869	1	None	2015-06-07	0	0.0
146996624	30234	100146996624	2	2015-06-07	2015-06-07	0	0.0
146997238	30234	100146997238	2	2015-06-07	2015-06-07	0	0.23
146998613	30234	100146998613	2	2015-06-10	2015-06-07	0	0.0
147002816	30234	100147002816	2	2015-06-07	2015-06-07	-25.0	1.15
147007350	30234	100147007350	2	2015-06-07	2015-06-07	0	0.11
147008103	30234	100147008103	2	2015-06-07	2015-06-07	0	0.0
147011829	30234	100147011829	2	2015-06-08	2015-06-07	0	0.0
147018370	30234	100147018370	2	2015-06-16	2015-06-07	-10.0	0.0
147048254	30234	100147048254	2	2015-06-09	2015-06-08	0	0.0
147048353	30234	100147048353	2	2015-06-09	2015-06-08	0	0.0
147049032	30234	100147049032	2	2015-06-09	2015-06-08	0	0.0
147052557	30234	100147052557	2	2015-06-08	2015-06-08	0	0.76
147053353	30234	100147053353	2	2015-06-09	2015-06-08	0	2.45
147057035	30234	100147057035	2	2015-06-08	2015-06-08	0	0.0
147068293	30234	100147068293	2	2015-06-08	2015-06-08	0	0.0
147071365	30234	100147071365	2	2015-06-08	2015-06-08	-31.76	2.26
147076470	30234	100147076470	2	2015-06-11	2015-06-08	-50.0	0.0
147079097	30234	100147079097	2	2015-06-14	2015-06-08	0	2.48
147084211	30234	100147084211	2	2015-06-12	2015-06-08	0	0.65
147093126	30234	100147093126	2	2015-06-08	2015-06-08	0	0.11
147108147	30234	100147108147	2	2015-06-08	2015-06-08	0	0.0
147110290	30234	100147110290	2	2015-06-08	2015-06-08	-22.0	0.54
147118984	30234	100147118984	2	2015-06-27	2015-06-08	-29.0	0.0
147122150	30234	100147122150	2	2015-06-14	2015-06-08	0	0.0
147125067	30234	100147125067	2	2015-06-14	2015-06-08	0	0.0
147129952	30234	100147129952	2	2015-06-16	2015-06-08	0	0.0
147137385	30234	100147137385	2	2015-06-09	2015-06-08	0	0.46
147139424	30234	100147139424	2	2015-06-08	2015-06-08	0	0.0
147158242	30234	100147158242	2	2015-06-08	2015-06-08	0	0.0
147165427	30234	100147165427	2	2015-06-08	2015-06-08	0	0.65
147165441	30234	100147165441	2	2015-06-08	2015-06-08	0	0.27
147165457	30234	100147165457	2	2015-06-08	2015-06-08	0	0.27
147165513	30234	100147165513	2	2015-06-10	2015-06-08	0	0.0
147167032	30234	100147167032	2	2015-06-09	2015-06-08	0	0.0
147168257	30234	100147168257	2	2015-06-10	2015-06-08	0	0.0
147170433	30234	100147170433	2	2015-06-08	2015-06-08	0	0.65
147181890	30234	100147181890	2	2015-06-09	2015-06-08	-10.0	0.38
147186218	30234	100147186218	2	2015-06-13	2015-06-09	0	0.0
147189861	30234	100147189861	2	2015-06-16	2015-06-09	0	0.0
147197951	30234	100147197951	2	2015-06-21	2015-06-09	0	0.0
147221750	30234	100147221750	2	2015-06-09	2015-06-09	0	0.0
147222252	30234	100147222252	2	2015-06-29	2015-06-09	0	0.0
147242269	30234	100147242269	2	2015-06-11	2015-06-09	0	0.0
147242576	30234	100147242576	2	2015-06-13	2015-06-09	-40.0	0.0
147247631	30234	100147247631	2	2015-06-11	2015-06-09	0	0.0
147252690	30234	100147252690	2	2015-06-09	2015-06-09	0	0.0
147265738	30234	100147265738	2	2015-06-09	2015-06-09	0	0.0
147268658	30234	100147268658	2	2015-06-09	2015-06-09	0	0.0
147278048	30234	100147278048	2	2015-06-09	2015-06-09	0	0.0
147278209	30234	100147278209	2	2015-06-09	2015-06-09	0	0.0
147288665	30234	100147288665	2	2015-06-10	2015-06-09	0	0.0
147292108	30234	100147292108	2	2015-06-09	2015-06-09	0	0.0
147296456	30234	100147296456	2	2015-06-09	2015-06-09	0	0.0
147302645	30234	100147302645	2	2015-06-09	2015-06-09	0	0.0
147310920	30234	100147310920	2	2015-06-11	2015-06-09	-50.0	0.0
147314474	30234	100147314474	2	2015-06-09	2015-06-09	0	0.09
147323302	30234	100147323302	2	2015-06-09	2015-06-09	0	0.11
147324186	30234	100147324186	2	2015-06-12	2015-06-09	0	0.0
147331042	30234	100147331042	2	2015-06-09	2015-06-09	0	0.1
147334005	30234	100147334005	2	2015-06-15	2015-06-09	-25.0	0.0
147340064	30234	100147340064	2	2015-06-10	2015-06-09	0	0.0
147344300	30234	100147344300	2	2015-06-12	2015-06-09	-130.0	0.0
147346006	30234	100147346006	2	2015-06-09	2015-06-09	0	1.89
147353970	30234	100147353970	2	2015-06-09	2015-06-09	0	0.11
147355394	30234	100147355394	2	2015-06-09	2015-06-09	0	0.14
147359945	30234	100147359945	2	2015-06-09	2015-06-09	0	0.11
147361031	30234	100147361031	2	2015-06-09	2015-06-09	0	0.77
147447441	30234	100147447441	2	2015-06-10	2015-06-10	0	0.0
147459613	30234	100147459613	2	2015-06-11	2015-06-10	0	0.0
147471058	30234	100147471058	2	2015-06-11	2015-06-10	0	0.59
147475101	30234	100147475101	2	2015-06-10	2015-06-10	0	0.0
147485323	30234	100147485323	2	2015-06-24	2015-06-10	0	0.0
147489381	30234	100147489381	2	2015-06-10	2015-06-10	0	0.0
147495309	30234	100147495309	2	2015-06-20	2015-06-10	0	0.65
147495515	30234	100147495515	2	2015-06-12	2015-06-10	0	0.0
147499482	30234	100147499482	2	2015-06-13	2015-06-10	0	0.0
147507543	30234	100147507543	2	2015-06-10	2015-06-10	0	0.06
147508463	30234	100147508463	2	2015-06-25	2015-06-10	0	0.0
147512640	30234	100147512640	2	2015-06-12	2015-06-10	-40.0	0.0
147512753	30234	100147512753	2	2015-07-02	2015-06-10	0	0.0
147514793	30234	100147514793	2	2015-06-10	2015-06-10	0	0.0
147522631	30234	100147522631	2	2015-06-11	2015-06-10	-15.0	0.38
147522835	30234	100147522835	2	2015-06-10	2015-06-10	0	0.0
147527932	30234	100147527932	2	2015-06-10	2015-06-10	-20.0	0.0
147530061	30234	100147530061	2	2015-06-10	2015-06-10	0	0.13
147533518	30234	100147533518	2	2015-06-11	2015-06-10	-50.0	0.15
147534255	30234	100147534255	2	2015-06-13	2015-06-10	0	0.46
147535945	30234	100147535945	2	2015-06-22	2015-06-10	-50.0	0.0
147536706	30234	100147536706	2	2015-06-10	2015-06-10	0	0.13
147554006	30234	100147554006	2	2015-06-10	2015-06-10	0	0.0
147555389	30234	100147555389	2	2015-06-17	2015-06-10	0	1.91
147559623	30234	100147559623	2	2015-06-10	2015-06-10	0	0.0
147560893	30234	100147560893	2	2015-06-10	2015-06-10	0	2.6
147562607	30234	100147562607	2	2015-06-12	2015-06-10	0	0.0
147569535	30234	100147569535	2	2015-06-25	2015-06-10	0	0.38
147576251	30234	100147576251	2	2015-06-11	2015-06-10	0	0.0
147579295	30234	100147579295	2	2015-06-11	2015-06-10	0	0.0
147581887	30234	100147581887	2	2015-06-11	2015-06-10	0	0.0
147587465	30234	100147587465	2	2015-06-10	2015-06-10	0	0.46
147589148	30234	100147589148	2	2015-07-02	2015-06-10	-8.77	0.27
147589613	30234	100147589613	2	2015-06-11	2015-06-10	0	0.0
147590103	30234	100147590103	2	2015-06-12	2015-06-10	0	0.0
147595218	30234	100147595218	2	2015-06-11	2015-06-10	0	0.0
147598904	30234	100147598904	2	2015-06-10	2015-06-10	0	0.0
147646635	30234	100147646635	2	2015-06-19	2015-06-11	0	0.15
147651511	30234	100147651511	2	2015-06-11	2015-06-11	0	0.0
147651926	30234	100147651926	2	2015-06-13	2015-06-11	-25.0	0.0
147657139	30234	100147657139	2	2015-06-11	2015-06-11	0	0.0
147658279	30234	100147658279	2	2015-06-12	2015-06-11	0	0.29
147658628	30234	100147658628	2	2015-06-12	2015-06-11	0	0.77
147666943	30234	100147666943	2	2015-06-12	2015-06-11	0	0.0
147671527	30234	100147671527	2	2015-06-11	2015-06-11	0	1.7
147674203	30234	100147674203	2	2015-06-23	2015-06-11	0	2.07
147675699	30234	100147675699	2	2015-06-15	2015-06-11	0	0.0
147680521	30234	100147680521	2	2015-06-12	2015-06-11	0	0.0
147681779	30234	100147681779	2	2015-07-07	2015-06-11	0	0.0
147685415	30234	100147685415	2	2015-06-11	2015-06-11	0	0.0
147692965	30234	100147692965	2	2015-06-11	2015-06-11	-59.15	0.65
147695613	30234	100147695613	2	2015-06-13	2015-06-11	-10.0	0.0
147704500	30234	100147704500	2	2015-06-12	2015-06-11	0	0.0
147706072	30234	100147706072	2	2015-06-11	2015-06-11	0	0.77
147711915	30234	100147711915	2	2015-06-12	2015-06-11	0	0.0
147725840	30234	100147725840	2	2015-06-11	2015-06-11	0	0.0
147727936	30234	100147727936	2	2015-06-24	2015-06-11	0	0.0
147736136	30234	100147736136	2	2015-06-11	2015-06-11	0	0.23
147739910	30234	100147739910	2	2015-06-11	2015-06-11	0	0.0
147740553	30234	100147740553	2	2015-06-11	2015-06-11	0	0.23
147755849	30234	100147755849	2	2015-06-20	2015-06-11	0	0.0
147761827	30234	100147761827	2	2015-06-12	2015-06-11	0	0.0
147768940	30234	100147768940	2	2015-07-03	2015-06-11	0	0.57
147769804	30234	100147769804	2	2015-06-11	2015-06-11	0	0.0
147770469	30234	100147770469	2	2015-06-11	2015-06-11	-50.0	0.0
147773689	30234	100147773689	2	2015-06-12	2015-06-11	0	0.0
147779615	30234	100147779615	1	None	2015-06-11	0	0.38
147780472	30234	100147780472	2	2015-06-11	2015-06-11	0	0.09
147781567	30234	100147781567	2	2015-06-11	2015-06-11	0	0.0
147784842	30234	100147784842	2	2015-06-14	2015-06-11	0	0.0
147786628	30234	100147786628	2	2015-06-12	2015-06-11	0	0.46
147802331	30234	100147802331	2	2015-06-12	2015-06-11	0	0.0
147838586	30234	100147838586	2	2015-07-18	2015-06-12	0	0.0
147858139	30234	100147858139	2	2015-06-12	2015-06-12	0	0.0
147864051	30234	100147864051	2	2015-06-12	2015-06-12	0	0.0
147865899	30234	100147865899	2	2015-06-12	2015-06-12	0	0.0
147874835	30234	100147874835	2	2015-06-12	2015-06-12	0	0.0
147877821	30234	100147877821	2	2015-06-12	2015-06-12	0	0.0
147885670	30234	100147885670	2	2015-06-12	2015-06-12	0	0.0
147894183	30234	100147894183	2	2015-06-12	2015-06-12	-41.66	2.96
147901801	30234	100147901801	2	2015-06-12	2015-06-12	0	0.0
147904405	30234	100147904405	2	2015-06-23	2015-06-12	0	0.0
147928883	30234	100147928883	2	2015-06-15	2015-06-12	0	0.0
147934545	30234	100147934545	2	2015-06-12	2015-06-12	0	0.0
147947422	30234	100147947422	2	2015-06-20	2015-06-12	0	0.27
147948267	30234	100147948267	2	2015-06-12	2015-06-12	0	0.27
147960348	30234	100147960348	2	2015-06-12	2015-06-12	0	0.65
147964518	30234	100147964518	2	2015-06-12	2015-06-12	0	0.27
147967914	30234	100147967914	2	2015-06-12	2015-06-12	0	0.0
147972307	30234	100147972307	2	2015-06-15	2015-06-12	0	0.0
147979808	30234	100147979808	2	2015-06-12	2015-06-12	-81.6	2.6
147982102	30234	100147982102	2	2015-06-12	2015-06-12	0	0.0
147983571	30234	100147983571	2	2015-06-12	2015-06-12	0	0.38
147983748	30234	100147983748	2	2015-06-12	2015-06-12	0	0.77
147988739	30234	100147988739	2	2015-06-19	2015-06-12	-40.0	0.0
147990790	30234	100147990790	2	2015-06-12	2015-06-12	0	0.06
147991024	30234	100147991024	2	2015-06-12	2015-06-12	-50.0	0.0
147995959	30234	100147995959	2	2015-06-13	2015-06-12	0	0.0
147998599	30234	100147998599	2	2015-06-13	2015-06-12	0	0.0
148021472	30234	100148021472	2	2015-06-16	2015-06-13	0	0.0
148043090	30234	100148043090	2	2015-06-14	2015-06-13	0	2.07
148052282	30234	100148052282	2	2015-06-13	2015-06-13	0	0.0
148054056	30234	100148054056	2	2015-06-13	2015-06-13	0	0.0
148055712	30234	100148055712	1	None	2015-06-13	0	0.0
148055896	30234	100148055896	2	2015-06-29	2015-06-13	0	0.0
148056218	30234	100148056218	2	2015-06-13	2015-06-13	0	0.27
148058105	30234	100148058105	2	2015-06-13	2015-06-13	0	0.0
148073627	30234	100148073627	2	2015-06-13	2015-06-13	0	0.0
148077306	30234	100148077306	2	2015-06-13	2015-06-13	0	0.65
148079147	30234	100148079147	2	2015-06-13	2015-06-13	0	0.0
148085758	30234	100148085758	2	2015-07-15	2015-06-13	0	2.33
148086104	30234	100148086104	1	None	2015-06-13	0	1.42
148095602	30234	100148095602	2	2015-06-13	2015-06-13	0	0.0
148097801	30234	100148097801	2	2015-06-13	2015-06-13	0	0.38
148098178	30234	100148098178	2	2015-06-13	2015-06-13	0	1.68
148098376	30234	100148098376	2	2015-06-13	2015-06-13	0	0.0
148098629	30234	100148098629	2	2015-06-13	2015-06-13	0	0.38
148099148	30234	100148099148	2	2015-06-13	2015-06-13	0	0.27
148103908	30234	100148103908	2	2015-06-13	2015-06-13	0	0.13
148105188	30234	100148105188	2	2015-06-13	2015-06-13	-10.0	0.0
148105410	30234	100148105410	2	2015-06-15	2015-06-13	0	0.0
148112545	30234	100148112545	2	2015-06-15	2015-06-13	0	0.0
148113859	30234	100148113859	2	2015-06-13	2015-06-13	0	0.0
148113872	30234	100148113872	2	2015-06-13	2015-06-13	0	0.0
148126149	30234	100148126149	2	2015-06-13	2015-06-13	-119.38	1.38
148129218	30234	100148129218	2	2015-06-13	2015-06-13	0	0.0
148135766	30234	100148135766	2	2015-06-17	2015-06-13	-10.0	2.48
148136625	30234	100148136625	2	2015-06-13	2015-06-13	0	0.0
148139837	30234	100148139837	2	2015-06-13	2015-06-13	0	0.0
148140041	30234	100148140041	2	2015-06-13	2015-06-13	0	0.0
148140410	30234	100148140410	2	2015-06-13	2015-06-13	0	0.0
148140949	30234	100148140949	2	2015-06-13	2015-06-13	0	0.15
148141647	30234	100148141647	2	2015-06-13	2015-06-13	0	0.92
148148616	30234	100148148616	2	2015-06-15	2015-06-13	0	0.0
148152754	30234	100148152754	2	2015-06-14	2015-06-13	0	0.0
148179267	30234	100148179267	2	2015-06-14	2015-06-14	-39.97	0.0
148180024	30234	100148180024	1	None	2015-06-14	0	0.19
148180289	30234	100148180289	2	2015-06-14	2015-06-14	0	0.77
148180601	30234	100148180601	2	2015-06-14	2015-06-14	0	0.0
148180742	30234	100148180742	2	2015-06-14	2015-06-14	0	3.46
148184432	30234	100148184432	2	2015-06-14	2015-06-14	0	0.0
148187515	30234	100148187515	2	2015-06-15	2015-06-14	0	0.0
148189185	30234	100148189185	2	2015-06-14	2015-06-14	0	0.0
148189232	30234	100148189232	2	2015-06-14	2015-06-14	0	0.0
148196229	30234	100148196229	2	2015-06-14	2015-06-14	0	0.09
148200473	30234	100148200473	2	2015-06-17	2015-06-14	0	0.0
148204802	30234	100148204802	2	2015-06-14	2015-06-14	0	0.0
148210112	30234	100148210112	2	2015-06-14	2015-06-14	0	1.26
148210898	30234	100148210898	2	2015-08-02	2015-06-14	0	0.0
148211528	30234	100148211528	7	None	2015-06-14	0	0.0
148212087	30234	100148212087	2	2015-06-14	2015-06-14	0	0.0
148212196	30234	100148212196	2	2015-06-14	2015-06-14	0	0.0
148212410	30234	100148212410	2	2015-06-14	2015-06-14	0	0.0
148212452	30234	100148212452	2	2015-06-14	2015-06-14	0	0.0
148213296	30234	100148213296	2	2015-06-14	2015-06-14	0	0.38
148225039	30234	100148225039	2	2015-06-15	2015-06-14	0	0.0
148248126	30234	100148248126	2	2015-06-21	2015-06-15	-64.0	0.0
148276983	30234	100148276983	2	2015-06-15	2015-06-15	-15.0	0.0
148280678	30234	100148280678	2	2015-06-16	2015-06-15	-8.54	0.0
148284154	30234	100148284154	2	2015-06-15	2015-06-15	-50.0	0.0
148286686	30234	100148286686	2	2015-06-15	2015-06-15	0	0.0
148287173	30234	100148287173	2	2015-06-15	2015-06-15	0	0.13
148295609	30234	100148295609	2	2015-06-15	2015-06-15	0	0.0
148303108	30234	100148303108	2	2015-06-15	2015-06-15	0	0.0
148318359	30234	100148318359	2	2015-06-16	2015-06-15	0	0.0
148319799	30234	100148319799	2	2015-06-15	2015-06-15	0	0.0
148320336	30234	100148320336	2	2015-06-15	2015-06-15	0	0.17
148322203	30234	100148322203	2	2015-06-16	2015-06-15	0	0.0
148327685	30234	100148327685	2	2015-06-15	2015-06-15	0	0.0
148330288	30234	100148330288	2	2015-06-15	2015-06-15	0	4.13
148332376	30234	100148332376	2	2015-06-16	2015-06-15	0	0.0
148334174	30234	100148334174	2	2015-06-18	2015-06-15	0	0.0
148335147	30234	100148335147	2	2015-06-15	2015-06-15	0	0.0
148336125	30234	100148336125	2	2015-06-15	2015-06-15	0	1.2
148345252	30234	100148345252	2	2015-06-15	2015-06-15	0	0.29
148356310	30234	100148356310	2	2015-06-22	2015-06-15	0	0.0
148359685	30234	100148359685	2	2015-06-15	2015-06-15	0	0.0
148360405	30234	100148360405	1	None	2015-06-15	0	0.0
148364371	30234	100148364371	2	2015-06-15	2015-06-15	-30.0	0.0
148364782	30234	100148364782	2	2015-06-15	2015-06-15	-10.0	0.0
148372676	30234	100148372676	2	2015-06-15	2015-06-15	0	0.0
148373373	30234	100148373373	2	2015-06-18	2015-06-15	0	0.0
148375692	30234	100148375692	2	2015-06-15	2015-06-15	0	0.0
148378391	30234	100148378391	2	2015-06-18	2015-06-15	0	0.0
148379281	30234	100148379281	2	2015-06-25	2015-06-15	0	0.0
148379612	30234	100148379612	2	2015-06-16	2015-06-15	0	0.0
148382376	30234	100148382376	2	2015-06-16	2015-06-15	0	0.0
148386078	30234	100148386078	2	2015-06-15	2015-06-15	0	0.0
148386781	30234	100148386781	2	2015-06-15	2015-06-15	-9.69	0.69
148387328	30234	100148387328	2	2015-06-15	2015-06-15	0	0.11
148427170	30234	100148427170	2	2015-06-16	2015-06-16	0	0.0
148440597	30234	100148440597	2	2015-06-16	2015-06-16	0	0.0
148446741	30234	100148446741	2	2015-06-16	2015-06-16	0	0.61
148452669	30234	100148452669	2	2015-06-19	2015-06-16	0	0.0
148468492	30234	100148468492	2	2015-06-18	2015-06-16	-16.46	0.46
148468709	30234	100148468709	2	2015-07-11	2015-06-16	0	0.54
148469548	30234	100148469548	2	2015-07-10	2015-06-16	0	0.0
148469622	30234	100148469622	2	2015-06-17	2015-06-16	0	0.0
148482987	30234	100148482987	2	2015-06-16	2015-06-16	0	0.11
148485422	30234	100148485422	2	2015-06-20	2015-06-16	-10.0	0.0
148487632	30234	100148487632	2	2015-06-16	2015-06-16	0	0.0
148502368	30234	100148502368	2	2015-06-17	2015-06-16	0	0.0
148504353	30234	100148504353	2	2015-06-29	2015-06-16	0	0.46
148506184	30234	100148506184	2	2015-06-16	2015-06-16	0	0.29
148514094	30234	100148514094	2	2015-06-26	2015-06-16	0	0.0
148516014	30234	100148516014	2	2015-06-16	2015-06-16	0	0.0
148516395	30234	100148516395	2	2015-06-17	2015-06-16	-20.0	0.0
148518115	30234	100148518115	2	2015-06-16	2015-06-16	0	0.0
148542466	30234	100148542466	1	None	2015-06-16	0	4.59
148543366	30234	100148543366	1	None	2015-06-16	0	10.33
148546756	30234	100148546756	2	2015-06-16	2015-06-16	-25.0	0.0
148547166	30234	100148547166	2	2015-06-16	2015-06-16	-40.0	0.0
148551313	30234	100148551313	2	2015-06-26	2015-06-16	0	0.0
148558787	30234	100148558787	2	2015-06-18	2015-06-16	0	0.0
148558697	30234	100148558697	1	None	2015-06-16	0	10.33
148568787	30234	100148568787	2	2015-06-16	2015-06-16	0	3.06
148573953	30234	100148573953	2	2015-06-17	2015-06-16	0	0.0
148573996	30234	100148573996	2	2015-06-16	2015-06-16	0	1.91
148574406	30234	100148574406	2	2015-06-16	2015-06-16	0	0.0
148575401	30234	100148575401	2	2015-06-17	2015-06-16	0	0.0
148579298	30234	100148579298	2	2015-06-16	2015-06-16	0	0.0
148581017	30234	100148581017	2	2015-06-16	2015-06-16	0	2.1
148588554	30234	100148588554	2	2015-06-19	2015-06-16	0	0.0
148589436	30234	100148589436	2	2015-06-16	2015-06-16	0	0.29
148589914	30234	100148589914	2	2015-06-16	2015-06-16	0	0.29
148602521	30234	100148602521	2	2015-06-21	2015-06-17	0	0.0
148614654	30234	100148614654	2	2015-06-18	2015-06-17	0	0.27
148658573	30234	100148658573	2	2015-06-17	2015-06-17	0	0.0
148659002	30234	100148659002	2	2015-06-18	2015-06-17	0	0.65
148660840	30234	100148660840	2	2015-06-29	2015-06-17	0	0.0
148663117	30234	100148663117	2	2015-06-20	2015-06-17	0	0.0
148687600	30234	100148687600	2	2015-06-17	2015-06-17	0	0.27
